id,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,price_eur_per_night,price_unit,distance_to_oktoberfest_km,distance_band,oktoberfest_observed_days,oktoberfest_available_days,available_during_observed_oktoberfest
199099,Obergiesing,48.11511,11.59193,Entire home/apt,6,60,1.01,223,97.0,EUR per night,3.661178721687417,2-5 km from Oktoberfest,,,
199256,Maxvorstadt,48.15017,11.56221,Private room,3,452,2.7,233,43.0,EUR per night,2.2397611987039747,2-5 km from Oktoberfest,,,
199797,Schwabing-Freimann,48.16618,11.58973,Entire home/apt,1,67,0.37,278,135.0,EUR per night,4.841223021111551,2-5 km from Oktoberfest,,,
199828,Maxvorstadt,48.15115,11.57403,Entire home/apt,60,6,0.15,330,44.0,EUR per night,2.809728118987438,2-5 km from Oktoberfest,,,
199840,Tudering-Riem,48.11712,11.67722,Private room,1,69,0.4,315,123.0,EUR per night,9.621313794192675,5-10 km from Oktoberfest,,,
199843,Maxvorstadt,48.15054,11.57591,Entire home/apt,30,6,0.18,296,172.0,EUR per night,2.852384354882655,2-5 km from Oktoberfest,,,
201628,Hadern,48.12583,11.48152,Private room,1,274,1.53,325,70.0,EUR per night,5.090278452962197,5-10 km from Oktoberfest,,,
201694,Ramersdorf-Perlach,48.11322,11.62443,Entire home/apt,1,85,1.74,123,107.0,EUR per night,5.9370338180039814,5-10 km from Oktoberfest,,,
202055,Neuhausen-Nymphenburg,48.15883,11.54617,Private room,1,274,1.54,28,83.0,EUR per night,3.0046544562945994,2-5 km from Oktoberfest,,,
202489,Untergiesing-Harlaching,48.1074104309082,11.572239875793455,Entire home/apt,1,38,0.23,14,340.0,EUR per night,3.203861924180288,2-5 km from Oktoberfest,,,
205381,Bogenhausen,48.13909,11.60832,Entire home/apt,1,793,4.56,177,205.0,EUR per night,4.437546791905464,2-5 km from Oktoberfest,,,
205393,Bogenhausen,48.13909,11.60832,Entire home/apt,1,671,3.94,194,106.0,EUR per night,4.437546791905464,2-5 km from Oktoberfest,,,
205415,Bogenhausen,48.13909,11.60832,Entire home/apt,1,915,5.38,176,134.0,EUR per night,4.437546791905464,2-5 km from Oktoberfest,,,
205431,Schwanthalerhöhe,48.13661,11.53075,Entire home/apt,1,1069,6.04,180,147.0,EUR per night,1.486739558233019,0-2 km from Oktoberfest,,,
206288,Obergiesing,48.11008,11.59345,Entire home/apt,2,154,0.9,170,183.0,EUR per night,4.065698002920177,2-5 km from Oktoberfest,,,
210348,Ludwigsvorstadt-Isarvorstadt,48.12401,11.56119,Private room,2,102,0.59,293,67.0,EUR per night,1.2338853753058308,0-2 km from Oktoberfest,,,
211374,Tudering-Riem,48.13176610787099,11.702565103769302,Private room,1,246,1.4,171,78.0,EUR per night,11.359519925176905,10+ km from Oktoberfest,,,
216529,Au-Haidhausen,48.13072,11.59324,Entire home/apt,5,25,0.17,177,429.0,EUR per night,3.2487864825866035,2-5 km from Oktoberfest,,,
217148,Feldmoching-Hasenbergl,48.19329,11.53275,Private room,10,121,0.67,123,31.0,EUR per night,6.938383731832506,5-10 km from Oktoberfest,,,
217313,Sendling-Westpark,48.12735,11.51318,Entire home/apt,5,27,0.16,306,840.0,EUR per night,2.742623221952193,2-5 km from Oktoberfest,,,
218080,Au-Haidhausen,48.12356,11.5955,Entire home/apt,90,55,0.42,182,17.0,EUR per night,3.5378063259104775,2-5 km from Oktoberfest,,,
218860,Berg am Laim,48.11953,11.64244,Entire home/apt,2,66,0.39,342,266.0,EUR per night,7.034029248960541,5-10 km from Oktoberfest,,,
224209,Obergiesing,48.11631,11.58107,Private room,4,224,1.25,18,118.0,EUR per night,2.914800846032102,2-5 km from Oktoberfest,,,
225414,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07739,11.51349,Entire home/apt,2,21,0.13,358,89.0,EUR per night,6.624803881298128,5-10 km from Oktoberfest,,,
225421,Untergiesing-Harlaching,48.08084,11.55063,Entire home/apt,2,239,1.33,332,89.0,EUR per night,5.678232873179518,5-10 km from Oktoberfest,,,
227106,Tudering-Riem,48.11064,11.70094,Entire home/apt,2,88,0.53,283,137.0,EUR per night,11.487100192793353,10+ km from Oktoberfest,,,
227892,Tudering-Riem,48.12988,11.7017,Private room,2,65,0.37,18,157.0,EUR per night,11.297748194865536,10+ km from Oktoberfest,,,
228867,Maxvorstadt,48.14468,11.56131,Entire home/apt,2,36,0.28,352,260.0,EUR per night,1.6695618348422063,0-2 km from Oktoberfest,,,
232430,Tudering-Riem,48.11636,11.6986,Entire home/apt,3,92,0.52,324,225.0,EUR per night,11.200994171252024,10+ km from Oktoberfest,,,
240218,Tudering-Riem,48.12775,11.7013,Private room,1,81,0.48,161,132.0,EUR per night,11.275509568576075,10+ km from Oktoberfest,,,
266180,Pasing-Obermenzing,48.15560959507555,11.47189009900693,Private room,1,232,1.32,273,67.0,EUR per night,6.333197098213097,5-10 km from Oktoberfest,,,
278289,Schwabing-Freimann,48.19247,11.61328,Private room,3,101,0.57,160,56.0,EUR per night,8.230388929733113,5-10 km from Oktoberfest,,,
285938,Neuhausen-Nymphenburg,48.14658,11.53331,Private room,1,234,1.35,49,73.0,EUR per night,2.0267629867300245,2-5 km from Oktoberfest,,,
309196,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08367,11.52772,Private room,21,39,0.26,243,55.0,EUR per night,5.6014406743837215,5-10 km from Oktoberfest,,,
311242,Obergiesing,48.11723,11.58942,Entire home/apt,2,143,0.83,197,289.0,EUR per night,3.3823709523346053,2-5 km from Oktoberfest,,,
315684,Hadern,48.12917,11.48554,Entire home/apt,4,142,1.08,163,269.0,EUR per night,4.756518148704708,2-5 km from Oktoberfest,,,
406404,Schwabing-West,48.17723,11.58283,Entire home/apt,20,1,0.01,185,39.0,EUR per night,5.6142030310510105,5-10 km from Oktoberfest,,,
473201,Au-Haidhausen,48.12943,11.60082,Private room,1,97,0.57,123,95.0,EUR per night,3.8186182621927123,2-5 km from Oktoberfest,,,
483093,Ramersdorf-Perlach,48.09748,11.63993,Private room,1,218,1.27,252,104.0,EUR per night,7.727732723018273,5-10 km from Oktoberfest,,,
485613,Neuhausen-Nymphenburg,48.14865,11.53318,Entire home/apt,1,66,0.4,78,148.0,EUR per night,2.221576628907225,2-5 km from Oktoberfest,,,
526430,Sendling-Westpark,48.11461,11.53505,Private room,1,100,0.59,16,367.0,EUR per night,2.201507435731114,2-5 km from Oktoberfest,,,
556122,Pasing-Obermenzing,48.15551,11.4699,Private room,1,253,1.49,67,90.0,EUR per night,6.46324423874489,5-10 km from Oktoberfest,,,
574143,Neuhausen-Nymphenburg,48.14449,11.51333,Private room,2,124,0.73,28,47.0,EUR per night,3.0271365528242464,2-5 km from Oktoberfest,,,
609851,Maxvorstadt,48.15561,11.56736,Entire home/apt,5,2,0.02,109,280.0,EUR per night,2.950726500844761,2-5 km from Oktoberfest,,,
609895,Schwabing-Freimann,48.16719,11.58906,Entire home/apt,2,23,1.0,283,136.0,EUR per night,4.900185668703842,2-5 km from Oktoberfest,,,
625551,Pasing-Obermenzing,48.1597,11.45158,Private room,1,94,0.56,313,86.0,EUR per night,7.895322654905427,5-10 km from Oktoberfest,,,
633836,Ramersdorf-Perlach,48.09789,11.63814,Entire home/apt,1,284,1.69,253,116.0,EUR per night,7.589732133922053,5-10 km from Oktoberfest,,,
648368,Laim,48.135440826416016,11.521140098571776,Entire home/apt,2,35,0.23,10,370.0,EUR per night,2.1411261622022026,2-5 km from Oktoberfest,,,
649493,Schwabing-West,48.16392,11.56915,Private room,1,45,0.27,356,117.0,EUR per night,3.847360826695233,2-5 km from Oktoberfest,,,
664050,Maxvorstadt,48.15506,11.57184,Private room,1,163,0.98,135,110.0,EUR per night,3.0626017488828823,2-5 km from Oktoberfest,,,
667321,Pasing-Obermenzing,48.13126,11.47215,Private room,1,24,0.14,121,75.0,EUR per night,5.740890933235098,5-10 km from Oktoberfest,,,
669550,Altstadt-Lehel,48.13469,11.58675,Private room,1,304,1.81,93,76.0,EUR per night,2.781731398503986,2-5 km from Oktoberfest,,,
699108,Tudering-Riem,48.10681942536947,11.707131550072416,Private room,4,26,0.16,74,65.0,EUR per night,12.028993369724313,10+ km from Oktoberfest,,,
701673,Ramersdorf-Perlach,48.1187858581543,11.630389213562012,Private room,2,389,2.34,22,38.0,EUR per night,6.178389162110895,5-10 km from Oktoberfest,,,
703539,Tudering-Riem,48.10535,11.70017,Private room,180,17,0.1,182,4.0,EUR per night,11.567701719126616,10+ km from Oktoberfest,,,
705120,Au-Haidhausen,48.13484,11.59489,Entire home/apt,2,35,0.21,355,284.0,EUR per night,3.3842808294152222,2-5 km from Oktoberfest,,,
710489,Altstadt-Lehel,48.13898,11.57606,Entire home/apt,5,184,1.1,268,374.0,EUR per night,2.1223853656660565,2-5 km from Oktoberfest,,,
710884,Schwabing-West,48.15958,11.56781,Entire home/apt,1,139,0.91,279,175.0,EUR per night,3.364341497812096,2-5 km from Oktoberfest,,,
710990,Pasing-Obermenzing,48.14634,11.45755,Private room,1,110,0.66,181,85.0,EUR per night,7.009355616116784,5-10 km from Oktoberfest,,,
759516,Schwabing-West,48.17163,11.56143,Entire home/apt,4,34,0.9,258,128.0,EUR per night,4.505552041663469,2-5 km from Oktoberfest,,,
779667,Maxvorstadt,48.15267,11.56491,Entire home/apt,1,520,3.9,222,189.0,EUR per night,2.5770597418209955,2-5 km from Oktoberfest,,,
817975,Altstadt-Lehel,48.13681,11.58743,Private room,1,91,0.58,157,132.0,EUR per night,2.8672436437681075,2-5 km from Oktoberfest,,,
820826,Au-Haidhausen,48.12724,11.60218,Private room,1,249,1.51,108,74.0,EUR per night,3.943932152466093,2-5 km from Oktoberfest,,,
837679,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10049,11.53181,Entire home/apt,168,28,0.17,190,10.0,EUR per night,3.731364014796032,2-5 km from Oktoberfest,,,
901225,Schwabing-West,48.161529541015625,11.572879791259766,Entire home/apt,2,52,0.35,163,246.0,EUR per night,3.7233815951225258,2-5 km from Oktoberfest,,,
905799,Maxvorstadt,48.15668,11.56317,Entire home/apt,7,118,0.73,343,177.0,EUR per night,2.9361533384653256,2-5 km from Oktoberfest,,,
910680,Schwabing-West,48.16025,11.57744,Entire home/apt,2,1,0.01,179,154.0,EUR per night,3.772877982214954,2-5 km from Oktoberfest,,,
921010,Ludwigsvorstadt-Isarvorstadt,48.12637,11.55745,Private room,2,447,2.88,11,220.0,EUR per night,0.8522007499393616,0-2 km from Oktoberfest,,,
921158,Maxvorstadt,48.15229,11.56408,Private room,1,440,2.84,319,121.0,EUR per night,2.512134290659741,2-5 km from Oktoberfest,,,
921287,Ludwigsvorstadt-Isarvorstadt,48.1270866394043,11.55827808380127,Private room,2,338,2.18,9,220.0,EUR per night,0.8431439586055585,0-2 km from Oktoberfest,,,
936808,Maxvorstadt,48.15119,11.56647,Private room,5,57,0.37,257,115.0,EUR per night,2.487229663115698,2-5 km from Oktoberfest,,,
944648,Sendling-Westpark,48.12184,11.5341,Entire home/apt,30,46,0.42,266,30.0,EUR per night,1.5993003214208446,0-2 km from Oktoberfest,,,
964017,Ludwigsvorstadt-Isarvorstadt,48.12224,11.56115,Entire home/apt,1,44,0.29,355,532.0,EUR per night,1.3789252892747261,0-2 km from Oktoberfest,,,
974971,Tudering-Riem,48.13359,11.68767,Entire home/apt,2,295,1.84,158,157.0,EUR per night,10.255631137392635,10+ km from Oktoberfest,,,
979733,Tudering-Riem,48.1338,11.68832,Entire home/apt,3,261,1.63,137,175.0,EUR per night,10.30429229524832,10+ km from Oktoberfest,,,
991111,Maxvorstadt,48.14143,11.56165,Entire home/apt,1,579,3.6,239,136.0,EUR per night,1.3913443694766237,0-2 km from Oktoberfest,,,
991132,Maxvorstadt,48.14155,11.56007,Entire home/apt,1,469,2.91,315,136.0,EUR per night,1.3291429266421357,0-2 km from Oktoberfest,,,
1026660,Au-Haidhausen,48.12354,11.57602,Entire home/apt,3,27,0.17,61,136.0,EUR per night,2.176775246432587,2-5 km from Oktoberfest,,,
1052133,Altstadt-Lehel,48.14754,11.59424,Entire home/apt,6,8,0.05,120,164.0,EUR per night,3.7477383899302694,2-5 km from Oktoberfest,,,
1053919,Berg am Laim,48.1208,11.63745,Entire home/apt,1,201,1.25,246,202.0,EUR per night,6.64344415315674,5-10 km from Oktoberfest,,,
1064368,Milbertshofen-Am Hart,48.1777,11.58381,Entire home/apt,14,0,,148,126.0,EUR per night,5.693290550315125,5-10 km from Oktoberfest,,,
1071257,Maxvorstadt,48.14986,11.57504,Private room,1,752,4.68,76,113.0,EUR per night,2.753104657062014,2-5 km from Oktoberfest,,,
1088131,Ramersdorf-Perlach,48.08116,11.68214,Private room,4,51,0.33,113,52.0,EUR per night,11.35016372381179,10+ km from Oktoberfest,,,
1132304,Altstadt-Lehel,48.13811,11.58574,Entire home/apt,5,34,0.21,184,255.0,EUR per night,2.77656968933331,2-5 km from Oktoberfest,,,
1158720,Sendling,48.10807,11.53767,Private room,1,992,6.24,217,52.0,EUR per night,2.7914968063197647,2-5 km from Oktoberfest,,,
1328998,Ludwigsvorstadt-Isarvorstadt,48.12444,11.55483,Entire home/apt,2,0,,359,470.0,EUR per night,0.9190117296662708,0-2 km from Oktoberfest,,,
1345323,Schwabing-Freimann,48.17043,11.59618,Entire home/apt,1,19,0.12,5,170.0,EUR per night,5.508887885553654,5-10 km from Oktoberfest,,,
1362758,Ludwigsvorstadt-Isarvorstadt,48.12709,11.57052,Entire home/apt,2,20,0.14,46,874.0,EUR per night,1.6491783967735802,0-2 km from Oktoberfest,,,
1381350,Ludwigsvorstadt-Isarvorstadt,48.13059,11.5744,Entire home/apt,5,21,0.22,28,171.0,EUR per night,1.853671942066811,0-2 km from Oktoberfest,,,
1444156,Altstadt-Lehel,48.14639,11.59386,Entire home/apt,180,1,0.01,363,12.0,EUR per night,3.6648257235082773,2-5 km from Oktoberfest,,,
1460173,Obergiesing,48.10506,11.59536,Entire home/apt,2,5,0.04,364,250.0,EUR per night,4.5273026080184575,2-5 km from Oktoberfest,,,
1463032,Schwabing-West,48.16568,11.57247,Entire home/apt,180,40,0.25,331,15.0,EUR per night,4.124658609613896,2-5 km from Oktoberfest,,,
1481022,Obergiesing,48.11466217041016,11.579845428466797,Entire home/apt,1,340,2.25,277,160.0,EUR per night,2.9575926775044934,2-5 km from Oktoberfest,,,
1483012,Milbertshofen-Am Hart,48.18774,11.57882,Private room,2,15,0.1,337,55.0,EUR per night,6.578966001421113,5-10 km from Oktoberfest,,,
1516754,Neuhausen-Nymphenburg,48.14933750340869,11.535352451668633,Entire home/apt,1,1,0.39,122,68.0,EUR per night,2.2048970544050213,2-5 km from Oktoberfest,,,
1518352,Au-Haidhausen,48.13336,11.60337,Entire home/apt,1,272,2.38,241,142.0,EUR per night,4.00111928925118,2-5 km from Oktoberfest,,,
1534335,Laim,48.12815,11.50612,Entire home/apt,3,156,1.15,26,121.0,EUR per night,3.246390008185128,2-5 km from Oktoberfest,,,
1537237,Tudering-Riem,48.11508,11.68651,Private room,1,143,0.92,294,94.0,EUR per night,10.34020832547436,10+ km from Oktoberfest,,,
1597701,Obergiesing,48.1155,11.58079,Private room,2,302,1.94,65,109.0,EUR per night,2.952890696081253,2-5 km from Oktoberfest,,,
1601358,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09884,11.53313,Private room,2,20,0.17,340,74.0,EUR per night,3.871771425112237,2-5 km from Oktoberfest,,,
1606779,Milbertshofen-Am Hart,48.17194,11.55995,Entire home/apt,1,81,0.52,56,132.0,EUR per night,4.5192326468354915,2-5 km from Oktoberfest,,,
1637127,Milbertshofen-Am Hart,48.18479,11.56438,Private room,1,751,6.0,277,70.0,EUR per night,5.983773775309581,5-10 km from Oktoberfest,,,
1639990,Bogenhausen,48.15024,11.63468,Private room,2,46,0.3,179,89.0,EUR per night,6.641232274835554,5-10 km from Oktoberfest,,,
1648891,Maxvorstadt,48.15344,11.5759,Private room,300,0,,364,80.0,EUR per night,3.0941374370523325,2-5 km from Oktoberfest,,,
1651743,Ludwigsvorstadt-Isarvorstadt,48.13204,11.57856,Entire home/apt,180,1,0.01,361,15.0,EUR per night,2.1566975705445763,2-5 km from Oktoberfest,,,
1654425,Untergiesing-Harlaching,48.10398,11.57862,Entire home/apt,1,321,2.41,25,133.0,EUR per night,3.7830129746160712,2-5 km from Oktoberfest,,,
1666171,Schwanthalerhöhe,48.13234,11.54078,Entire home/apt,4,49,0.33,183,118.0,EUR per night,0.6489857926079206,0-2 km from Oktoberfest,,,
1671501,Berg am Laim,48.1287,11.65576,Private room,1,74,0.48,338,141.0,EUR per night,7.894194988803742,5-10 km from Oktoberfest,,,
1674377,Tudering-Riem,48.11646,11.68853,Private room,3,46,0.41,212,156.0,EUR per night,10.46129409534821,10+ km from Oktoberfest,,,
1680894,Untergiesing-Harlaching,48.11518,11.56849,Entire home/apt,5,33,0.27,342,109.0,EUR per night,2.3331011264579673,2-5 km from Oktoberfest,,,
1711536,Schwabing-Freimann,48.20468,11.59673,Private room,1,11,0.08,321,190.0,EUR per night,8.818231445474284,5-10 km from Oktoberfest,,,
1734262,Schwabing-Freimann,48.17559,11.58304,Entire home/apt,180,0,,364,11.0,EUR per night,5.458172500791574,5-10 km from Oktoberfest,,,
1780894,Ludwigsvorstadt-Isarvorstadt,48.13039,11.56959,Private room,2,93,0.67,264,100.0,EUR per night,1.5003955619397018,0-2 km from Oktoberfest,,,
1805167,Schwabing-Freimann,48.20489,11.59621,Private room,1,40,0.27,90,71.0,EUR per night,8.824454030442773,5-10 km from Oktoberfest,,,
1865548,Maxvorstadt,48.14333,11.55844,Entire home/apt,1,1066,6.95,123,215.0,EUR per night,1.43367604262044,0-2 km from Oktoberfest,,,
1933035,Milbertshofen-Am Hart,48.20263,11.57577,Private room,2,166,1.13,240,104.0,EUR per night,8.10253094509548,5-10 km from Oktoberfest,,,
1993742,Maxvorstadt,48.14898,11.57261,Entire home/apt,1,351,2.36,3,139.0,EUR per night,2.558807635471267,2-5 km from Oktoberfest,,,
2003416,Untergiesing-Harlaching,48.11523,11.56705,Entire home/apt,5,34,0.23,84,111.0,EUR per night,2.265573581543081,2-5 km from Oktoberfest,,,
2148966,Ludwigsvorstadt-Isarvorstadt,48.13053,11.57414,Entire home/apt,3,95,0.63,8,287.0,EUR per night,1.8349793716277676,0-2 km from Oktoberfest,,,
2251998,Ramersdorf-Perlach,48.12072,11.60151,Private room,3,165,1.15,106,81.0,EUR per night,4.055500589000623,2-5 km from Oktoberfest,,,
2257931,Ludwigsvorstadt-Isarvorstadt,48.13021,11.56335,Entire home/apt,2,0,,345,162.0,EUR per night,1.0449107460064393,0-2 km from Oktoberfest,,,
2286506,Bogenhausen,48.16386,11.6488,Entire home/apt,2,350,2.39,140,308.0,EUR per night,8.179466650466422,5-10 km from Oktoberfest,,,
2331422,Hadern,48.11823,11.47098,Private room,4,221,1.49,62,54.0,EUR per night,6.022982239658834,5-10 km from Oktoberfest,,,
2377342,Tudering-Riem,48.11313,11.65931,Private room,7,54,0.43,42,49.0,EUR per night,8.413847910084346,5-10 km from Oktoberfest,,,
2445882,Schwabing-West,48.16191,11.5743,Entire home/apt,3,114,0.77,13,180.0,EUR per night,3.810609083274329,2-5 km from Oktoberfest,,,
2452832,Maxvorstadt,48.14416,11.55974,Entire home/apt,1,644,4.33,162,149.0,EUR per night,1.5607147179451035,0-2 km from Oktoberfest,,,
2540597,Feldmoching-Hasenbergl,48.20053,11.55125,Private room,1,37,0.28,250,112.0,EUR per night,7.632411387287,5-10 km from Oktoberfest,,,
2544224,Au-Haidhausen,48.13013,11.59917,Entire home/apt,1,580,3.89,190,172.0,EUR per night,3.691498463090746,2-5 km from Oktoberfest,,,
2544799,Ludwigsvorstadt-Isarvorstadt,48.13135,11.57576,Entire home/apt,1,22,0.15,33,176.0,EUR per night,1.9498163166811306,0-2 km from Oktoberfest,,,
2575669,Sendling-Westpark,48.11188,11.5078,Private room,2,14,0.22,133,83.0,EUR per night,3.8126815866438273,2-5 km from Oktoberfest,,,
2602887,Bogenhausen,48.15227,11.62811,Entire home/apt,99,21,0.14,173,26.0,EUR per night,6.257121150338043,5-10 km from Oktoberfest,,,
2606617,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09794,11.53945,Entire home/apt,3,46,0.32,153,166.0,EUR per night,3.849180016896765,2-5 km from Oktoberfest,,,
2662348,Schwabing-Freimann,48.17276,11.59031,Private room,1,410,2.75,140,61.0,EUR per night,5.45968372345508,5-10 km from Oktoberfest,,,
2699009,Maxvorstadt,48.14783,11.56503,Private room,1,109,0.81,313,115.0,EUR per night,2.1131859085483584,2-5 km from Oktoberfest,,,
2806219,Schwanthalerhöhe,48.13034,11.5441,Entire home/apt,3,3,0.07,259,420.0,EUR per night,0.4366893164156876,0-2 km from Oktoberfest,,,
2835482,Laim,48.13494,11.50942,Entire home/apt,3,17,0.47,7,127.0,EUR per night,2.993535731867827,2-5 km from Oktoberfest,,,
2861806,Bogenhausen,48.15841,11.65024,Private room,1,0,,136,40.0,EUR per night,8.034619418444237,5-10 km from Oktoberfest,,,
2931704,Moosach,48.17871,11.49177,Entire home/apt,2,151,1.02,183,221.0,EUR per night,6.740271698912903,5-10 km from Oktoberfest,,,
2949717,Au-Haidhausen,48.12869,11.60489,Entire home/apt,1,162,1.1,80,130.0,EUR per night,4.126281203149021,2-5 km from Oktoberfest,,,
3025064,Ludwigsvorstadt-Isarvorstadt,48.12759,11.56183,Private room,2,58,0.43,81,320.0,EUR per night,1.0329917636070225,0-2 km from Oktoberfest,,,
3028008,Untergiesing-Harlaching,48.1143,11.56853,Private room,30,40,0.27,274,43.0,EUR per night,2.413544237974749,2-5 km from Oktoberfest,,,
3092813,Schwabing-West,48.16645,11.57799,Private room,1,60,0.42,189,88.0,EUR per night,4.384831378393069,2-5 km from Oktoberfest,,,
3169487,Maxvorstadt,48.1569,11.56361,Private room,2,599,4.12,259,65.0,EUR per night,2.970469535931751,2-5 km from Oktoberfest,,,
3219673,Moosach,48.1737,11.52602,Private room,90,64,0.45,273,11.0,EUR per night,4.9636044401195685,2-5 km from Oktoberfest,,,
3266640,Schwabing-West,48.16086,11.58029,Entire home/apt,4,13,0.09,88,272.0,EUR per night,3.9481837025628104,2-5 km from Oktoberfest,,,
3375898,Sendling,48.11282,11.55173,Entire home/apt,1,114,0.89,3,111.0,EUR per night,2.1280465935210913,2-5 km from Oktoberfest,,,
3419577,Ludwigsvorstadt-Isarvorstadt,48.12231,11.56618,Entire home/apt,2,105,0.72,28,188.0,EUR per night,1.6339394925314896,0-2 km from Oktoberfest,,,
3464431,Milbertshofen-Am Hart,48.1773,11.56783,Entire home/apt,1,11,0.13,219,32.0,EUR per night,5.228163677261692,5-10 km from Oktoberfest,,,
3591390,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09543991088867,11.541966438293455,Entire home/apt,2,73,0.52,261,211.0,EUR per night,4.092573318048287,2-5 km from Oktoberfest,,,
3597406,Schwabing-West,48.16415,11.57019,Private room,1,181,1.26,73,61.0,EUR per night,3.9007520599862695,2-5 km from Oktoberfest,,,
3633225,Schwabing-West,48.16385,11.57062,Entire home/apt,2,139,0.96,93,287.0,EUR per night,3.882872676309548,2-5 km from Oktoberfest,,,
3652758,Schwabing-West,48.16258,11.57817,Private room,1,63,0.67,156,99.0,EUR per night,4.020257247706424,2-5 km from Oktoberfest,,,
3662438,Berg am Laim,48.12901,11.61989,Private room,5,52,0.36,334,52.0,EUR per night,5.233909742629499,5-10 km from Oktoberfest,,,
3692510,Schwabing-Freimann,48.18007,11.5895,Private room,14,34,0.24,142,32.0,EUR per night,6.123191849930214,5-10 km from Oktoberfest,,,
3795594,Tudering-Riem,48.117095947265625,11.65618896484375,Entire home/apt,2,302,2.11,12,130.0,EUR per night,8.088187240988466,5-10 km from Oktoberfest,,,
3848277,Maxvorstadt,48.14936,11.55392,Private room,2,17,0.73,20,222.0,EUR per night,1.9689700735587217,0-2 km from Oktoberfest,,,
3854069,Sendling-Westpark,48.11895,11.53315,Entire home/apt,3,29,0.2,357,388.0,EUR per night,1.8831394911812744,0-2 km from Oktoberfest,,,
3854294,Au-Haidhausen,48.13076,11.60404,Entire home/apt,2,526,3.68,297,149.0,EUR per night,4.0496336391817,2-5 km from Oktoberfest,,,
3867968,Schwabing-Freimann,48.15909,11.58793,Private room,1,6,0.07,86,80.0,EUR per night,4.155794200472708,2-5 km from Oktoberfest,,,
3896620,Ludwigsvorstadt-Isarvorstadt,48.13476,11.56287,Private room,1,29,0.2,58,213.0,EUR per night,1.0419259124815885,0-2 km from Oktoberfest,,,
3904126,Obergiesing,48.08864,11.60896,Private room,1,84,0.69,268,104.0,EUR per night,6.528977086846536,5-10 km from Oktoberfest,,,
3921235,Au-Haidhausen,48.13176,11.59845,Entire home/apt,3,10,0.14,5,193.0,EUR per night,3.6327891198250635,2-5 km from Oktoberfest,,,
3926137,Neuhausen-Nymphenburg,48.15955,11.54709,Entire home/apt,180,17,0.12,335,14.0,EUR per night,3.0797347643978785,2-5 km from Oktoberfest,,,
3944481,Milbertshofen-Am Hart,48.18412,11.55111,Private room,1,72,0.52,56,88.0,EUR per night,5.807827011362734,5-10 km from Oktoberfest,,,
3950867,Neuhausen-Nymphenburg,48.15262,11.50971,Private room,1,102,0.8,339,89.0,EUR per night,3.7449501885473873,2-5 km from Oktoberfest,,,
3950882,Neuhausen-Nymphenburg,48.1521,11.50984,Private room,2,62,0.43,153,89.0,EUR per night,3.701997318813596,2-5 km from Oktoberfest,,,
3966633,Ludwigsvorstadt-Isarvorstadt,48.13041,11.58089,Entire home/apt,8,22,0.2,89,136.0,EUR per night,2.335479728401845,2-5 km from Oktoberfest,,,
3969430,Maxvorstadt,48.14841,11.55679,Private room,2,171,1.2,315,95.0,EUR per night,1.9138625805708809,0-2 km from Oktoberfest,,,
3979304,Ludwigsvorstadt-Isarvorstadt,48.1284,11.57259,Entire home/apt,1,553,4.32,148,132.0,EUR per night,1.7572856123271619,0-2 km from Oktoberfest,,,
3989785,Ludwigsvorstadt-Isarvorstadt,48.1335,11.58079,Entire home/apt,1,517,3.73,201,239.0,EUR per night,2.328909787993567,2-5 km from Oktoberfest,,,
4034719,Milbertshofen-Am Hart,48.18547,11.56361,Private room,1,501,3.51,77,47.0,EUR per night,6.047958713344279,5-10 km from Oktoberfest,,,
4036253,Maxvorstadt,48.15308,11.57789,Entire home/apt,1,9,0.06,145,171.0,EUR per night,3.1597187235624293,2-5 km from Oktoberfest,,,
4037636,Untergiesing-Harlaching,48.10803,11.57433,Private room,2,66,0.46,235,86.0,EUR per night,3.2314236682400965,2-5 km from Oktoberfest,,,
4050327,Tudering-Riem,48.11182,11.70822,Private room,1,4,0.03,300,142.0,EUR per night,11.99117769942465,10+ km from Oktoberfest,,,
4056005,Obergiesing,48.1167,11.59463,Private room,2,5,0.04,98,210.0,EUR per night,3.751996997056613,2-5 km from Oktoberfest,,,
4059615,Bogenhausen,48.14053,11.60164,Entire home/apt,4,56,0.39,127,525.0,EUR per night,3.9863901554679706,2-5 km from Oktoberfest,,,
4072858,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10468,11.5474,Entire home/apt,1,7,0.06,337,201.0,EUR per night,3.0307377444134413,2-5 km from Oktoberfest,,,
4094959,Untergiesing-Harlaching,48.09684,11.57824,Entire home/apt,2,59,0.55,42,183.0,EUR per night,4.444165532489602,2-5 km from Oktoberfest,,,
4101919,Neuhausen-Nymphenburg,48.14628,11.53405,Private room,2,1,0.03,173,275.0,EUR per night,1.9675027110086716,0-2 km from Oktoberfest,,,
